,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,YEAR,MONTH,Lat,Long,newLat,newLon
6019,INVESTIGATE PERSON,2018-09-12 12:02:00,2018,9,42.28159966,-71.14351382,31.216421995594846,34.64898959743697
6020,M/V ACCIDENT - PERSONAL INJURY,2018-09-12 11:55:00,2018,9,42.26994732,-71.09380308,31.17742078470716,34.90185082367418
6021,LARCENY THEFT OF BICYCLE,2018-09-12 01:00:00,2018,9,42.34241506,-71.09521114,31.065612699321296,34.81575538619136
6022,FRAUD - FALSE PRETENSE / SCHEME,2018-06-14 08:00:00,2018,6,42.25788105,-71.11286959,30.844418106263603,34.46873799115222
6023,AUTO THEFT - MOTORCYCLE / SCOOTER,2018-09-11 23:00:00,2018,9,42.36654299,-71.05742812,30.96497257159591,34.295065485030555
6024,VERBAL DISPUTE,2018-09-12 11:44:00,2018,9,42.29138891,-71.07599527,31.23317772469682,34.51771720338874
6025,LARCENY THEFT FROM BUILDING,2018-09-12 06:00:00,2018,9,42.35997967,-71.05474135,31.30907137318413,34.712181784200034
6026,VANDALISM,2018-09-12 11:03:00,2018,9,42.3649755,-71.062044,31.051418251630775,34.64018248394862
6027,PROPERTY - LOST,2018-09-10 10:43:00,2018,9,42.32809966,-71.06321676,31.207009193109833,34.50399559518968
6028,M/V ACCIDENT - OTHER,2018-09-12 11:31:00,2018,9,42.34004752,-71.15544872,30.646768798881702,34.61727850766869
6029,THREATS TO DO BODILY HARM,2018-09-08 14:49:00,2018,9,42.32734041,-71.07945869,31.283477563295108,34.85508418335516
6030,LARCENY SHOPLIFTING,2018-09-12 11:22:00,2018,9,42.3169665,-71.08254058,31.730282616184294,34.54276464285319
6031,PROPERTY - LOST,2018-09-12 11:35:00,2018,9,42.35349534,-71.06136198,30.89530694151404,34.73595746919184
6032,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-11 10:33:00,2018,9,42.33445761,-71.088061,31.54641920529171,34.839007984616785
6033,MISSING PERSON,2018-09-12 07:40:00,2018,9,42.26062899,-71.11523335,30.869056173047117,34.92055960587186
6034,MISSING PERSON - LOCATED,2018-09-12 07:40:00,2018,9,42.26062899,-71.11523335,31.24991759022535,34.57543288031847
6035,LARCENY ALL OTHERS,2018-09-12 11:26:00,2018,9,42.30994883,-71.08146033,31.04963209198197,34.843046450023245
6036,VERBAL DISPUTE,2018-09-12 10:46:00,2018,9,42.28414025,-71.09305138,31.746776676150272,34.53373546791302
6037,THREATS TO DO BODILY HARM,2018-09-12 10:46:00,2018,9,42.28414025,-71.09305138,31.36020375761629,34.81384178186385
6038,FRAUD - FALSE PRETENSE / SCHEME,2018-09-08 15:30:00,2018,9,42.3503787,-71.07626098,31.196251749845047,34.445935712694826
6039,VANDALISM,2018-09-06 14:30:00,2018,9,42.30649283,-71.08180677,30.67607966033954,34.40954575754899
6040,INVESTIGATE PERSON,2018-09-11 04:00:00,2018,9,42.3551479,-71.12674488,31.63773051597784,34.843113633178056
6041,PROPERTY - MISSING,2018-09-12 10:22:00,2018,9,42.28531158,-71.07060801,31.140529717452914,34.929106582178136
6042,PROPERTY - LOST,2018-09-10 16:30:00,2018,9,42.33014678,-71.10444485,31.552755754484096,34.54759633555686
6043,TOWED MOTOR VEHICLE,2018-09-12 07:46:00,2018,9,42.34131756,-71.07878424,31.114819363432833,34.77212038432707
6044,HARASSMENT,2018-09-12 09:53:00,2018,9,42.34895777,-71.08489204,31.64154874623218,34.83325526042439
6045,PROPERTY - ACCIDENTAL DAMAGE,2018-09-12 10:20:00,2018,9,42.34561901,-71.07990847,30.91950178265265,34.930480390672585
6046,INVESTIGATE PERSON,2018-08-25 12:56:00,2018,8,42.27076625,-71.10750829,30.72830043797762,34.53992273466019
6047,INTIMIDATING WITNESS,2018-09-19 10:00:00,2018,9,42.25188297,-71.11915243,31.859599702059587,34.54650822706544
6048,TOWED MOTOR VEHICLE,2018-09-12 08:12:00,2018,9,42.3525717,-71.0749163,31.231520237591262,34.31374628689564
6049,PROPERTY - STOLEN THEN RECOVERED,2018-09-11 14:00:00,2018,9,42.35475523,-71.05476492,31.387866232095263,34.951008966648125
6050,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-11 14:00:00,2018,9,42.35475523,-71.05476492,31.226402929307028,34.99117111302127
6051,HARASSMENT,2018-09-12 10:19:00,2018,9,42.28215721,-71.0799328,31.76528080328222,34.63962527108786
6052,TOWED MOTOR VEHICLE,2018-09-12 09:30:00,2018,9,42.37196094,-71.06217021,31.51955517282236,34.516679591430666
6053,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2018-09-12 08:47:00,2018,9,42.35025803,-71.06830912,30.881199026572457,34.842438629598405
6054,FRAUD - FALSE PRETENSE / SCHEME,2016-02-01 08:00:00,2016,2,42.33740281,-71.08221533,31.39881413904356,34.37728800294422
6055,TOWED MOTOR VEHICLE,2018-09-12 09:40:00,2018,9,42.32189441,-71.10218279,30.694099528367122,34.78030221365482
6056,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-11 12:15:00,2018,9,,,31.440160897323874,34.66715592198286
6057,VAL - VIOLATION OF AUTO LAW - OTHER,2018-09-12 09:55:00,2018,9,42.28266003,-71.14387576,31.283438321951362,34.515031774035485
6058,LARCENY THEFT OF MV PARTS & ACCESSORIES,2018-09-08 20:00:00,2018,9,42.271011,-71.09419087,31.04066114427218,34.82794298569786
6059,INVESTIGATE PERSON,2018-09-12 08:52:00,2018,9,42.34143928,-71.07364766,31.011889646413504,34.42414983001797
6060,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-12 09:39:00,2018,9,42.29993995,-71.08621901,31.259784069569623,34.412260760447445
6061,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-11 22:00:00,2018,9,42.28553329,-71.12161561,30.958504080387627,34.72554638795623
6062,M/V ACCIDENT - OTHER CITY VEHICLE,2018-09-12 09:40:00,2018,9,42.2841954,-71.07157967,31.743895382418756,34.989542198630915
6063,SICK/INJURED/MEDICAL - PERSON,2018-09-12 09:20:00,2018,9,,,31.078644992393997,34.819036857207976
6064,MISSING PERSON,2018-09-10 16:00:00,2018,9,42.3218854,-71.07906279,31.162089323289276,34.842694367693205
6065,MISSING PERSON - LOCATED,2018-09-10 16:00:00,2018,9,42.3218854,-71.07906279,30.796101217124328,34.631878144078314
6066,AUTO THEFT - MOTORCYCLE / SCOOTER,2018-09-11 19:00:00,2018,9,42.36028219,-71.06867269,31.91376591166695,34.48674486891275
6067,PROPERTY - FOUND,2018-08-29 07:30:00,2018,8,42.33402461,-71.09039049,30.757606450071037,34.480335140339186
6068,LARCENY THEFT OF BICYCLE,2018-09-06 17:30:00,2018,9,42.36658726,-71.06019881,31.59823880160171,34.97112797343363
6069,INVESTIGATION FOR ANOTHER AGENCY,2018-09-12 09:05:00,2018,9,42.38180833,-71.0561542,31.683543899096026,34.840026043392896
6070,INVESTIGATE PERSON,2018-09-12 07:31:00,2018,9,42.28312575,-71.08651181,31.329941209129355,34.66656806484781
6071,AUTO THEFT,2018-09-12 09:39:00,2018,9,42.28623637,-71.15232258,30.91460494088317,34.56406717640692
6072,VERBAL DISPUTE,2018-09-12 08:50:00,2018,9,42.2762545,-71.07957804,31.817053450707537,34.995233955712365
6073,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-09-12 08:43:00,2018,9,42.31091044,-71.05767414,31.777049627825278,34.584571968827
6074,LARCENY ALL OTHERS,2018-09-02 09:00:00,2018,9,42.28716674,-71.07633479,30.61104198409749,34.87141762720081
6075,PROPERTY - FOUND,2018-09-12 08:33:00,2018,9,42.29131613,-71.07170293,31.71898228344104,34.83658704810975
6076,INVESTIGATE PERSON,2018-09-12 06:48:00,2018,9,42.2676132,-71.09848676,31.20734407021397,34.7559574457205
6077,VERBAL DISPUTE,2018-09-12 08:10:00,2018,9,42.32082221,-71.09731506,31.98939767833376,34.68470233614988
6078,SICK/INJURED/MEDICAL - PERSON,2018-09-12 08:10:00,2018,9,42.32082221,-71.09731506,31.74419983779258,34.61277737385695
6079,PROPERTY - LOST,2018-09-08 00:00:00,2018,9,42.36192792,-71.07081974,30.88769180410454,34.78164866978987
6080,THREATS TO DO BODILY HARM,2018-09-12 08:09:00,2018,9,42.33380683,-71.10377843,31.864352011797603,34.80147448589962
6081,ASSAULT SIMPLE - BATTERY,2018-09-11 14:15:00,2018,9,42.34988575,-71.14522971,31.65635353917748,34.53443620627989
6082,TRESPASSING,2018-09-11 14:15:00,2018,9,42.34988575,-71.14522971,30.61119392628252,34.66838105799122
6083,ASSAULT SIMPLE - BATTERY,2018-08-20 07:30:00,2018,8,42.33417994,-71.09890998,31.461739106954205,34.6649036786494
6084,THREATS TO DO BODILY HARM,2018-08-20 07:30:00,2018,8,42.33417994,-71.09890998,30.921441525217613,34.70792072321062
6085,ASSAULT SIMPLE - BATTERY,2018-09-11 14:00:00,2018,9,42.36658726,-71.06019881,30.678006999479514,34.62831316822042
6086,PROPERTY - LOST,2018-01-06 08:00:00,2018,1,42.34255919,-71.06270824,31.285203159112815,34.64449024871115
6087,FORGERY / COUNTERFEITING,2018-09-12 08:35:00,2018,9,42.25621592,-71.12401947,30.907572964064535,34.94017656697239
6088,ASSAULT SIMPLE - BATTERY,2018-09-12 07:42:00,2018,9,42.35632205,-71.0556614,30.96452603526137,34.84856290296982
6089,THREATS TO DO BODILY HARM,2018-09-03 08:31:00,2018,9,42.32329712,-71.07549056,31.534186704462144,34.655508286353665
6090,SICK/INJURED/MEDICAL - PERSON,2018-09-12 08:05:00,2018,9,42.33675016,-71.07662788,31.283741899902886,34.33966694773281
6091,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-12 08:06:00,2018,9,42.32251511,-71.09080341,30.907354684446783,34.921063489890734
6092,LARCENY THEFT OF BICYCLE,2018-09-11 08:00:00,2018,9,42.33790301,-71.07145236,30.880446297186595,34.536120767257316
6093,AUTO THEFT,2018-09-11 18:00:00,2018,9,42.33069881,-71.03236823,31.108503677014486,34.91658948527003
6094,INVESTIGATE PROPERTY,2018-09-11 18:00:00,2018,9,42.33069881,-71.03236823,31.033944976369256,34.44376763017685
6095,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-11 14:00:00,2018,9,42.35637531,-71.06213513,31.55028324814115,34.57926545231403
6096,SICK/INJURED/MEDICAL - PERSON,2018-09-12 05:00:00,2018,9,42.28741838,-71.0619078,30.911658882439916,34.56034557058092
6097,SICK/INJURED/MEDICAL - PERSON,2018-09-12 06:39:00,2018,9,42.26361661,-71.10332183,31.082714953676692,34.88296909274579
6098,LARCENY THEFT FROM BUILDING,2018-09-11 08:30:00,2018,9,42.26956689,-71.09075049,31.896343130140377,34.70100824252788
6099,INVESTIGATE PERSON,2018-09-12 05:58:00,2018,9,42.26630876,-71.12465953,31.58715116069167,34.33713641131533
6100,VANDALISM,2018-09-12 05:41:00,2018,9,42.3649755,-71.062044,31.21701034805329,34.81613699432061
6101,SICK/INJURED/MEDICAL - PERSON,2018-09-12 05:20:00,2018,9,42.33418306,-71.0442171,31.18920696371061,34.39883347106107
6102,SICK/INJURED/MEDICAL - PERSON,2018-09-12 05:28:00,2018,9,42.34239944,-71.14042831,31.476022428307598,34.53670252177986
6103,SICK/INJURED/MEDICAL - PERSON,2018-09-11 19:00:00,2018,9,42.33311189,-71.0727637,31.32406373361305,34.36824696425847
6104,PROPERTY - ACCIDENTAL DAMAGE,2018-09-12 04:42:00,2018,9,42.30505376,-71.08403633,30.73550481436095,34.29693282619003
6105,TOWED MOTOR VEHICLE,2018-09-12 03:24:00,2018,9,42.33199549,-71.1089627,30.959776517418494,34.66944735073316
6106,MISSING PERSON,2018-09-12 00:03:00,2018,9,42.30812619,-71.07692974,30.656715084142345,34.30738338929398
6107,MISSING PERSON - LOCATED,2018-09-12 00:03:00,2018,9,42.30812619,-71.07692974,30.973865545692057,34.814881211072084
6108,VANDALISM,2018-09-12 03:12:00,2018,9,42.33061974,-71.07388234,31.748349669067732,34.51216836890007
6109,BALLISTICS EVIDENCE/FOUND,2018-09-12 03:12:00,2018,9,42.33061974,-71.07388234,31.92322956183657,34.581463426460125
6110,THREATS TO DO BODILY HARM,2018-09-12 03:13:00,2018,9,42.3206268,-71.09108856,31.051178374916475,34.48343106530618
6111,VERBAL DISPUTE,2018-09-12 01:58:00,2018,9,42.31081204,-71.05903721,31.995266476589485,34.7888860563364
6112,SICK/INJURED/MEDICAL - PERSON,2018-09-12 01:58:00,2018,9,42.31081204,-71.05903721,31.350109664981147,34.36429312143961
6113,ASSAULT SIMPLE - BATTERY,2018-09-12 02:40:53,2018,9,42.30629091,-71.06512497,31.58252812581104,34.59234281385468
6114,DISTURBING THE PEACE,2018-09-12 02:40:53,2018,9,42.30629091,-71.06512497,31.43102080694474,34.71235503497428
6115,ROBBERY - STREET,2018-09-12 02:15:00,2018,9,42.35822966,-71.05362239,31.380317667787594,34.38235607136974
6116,SICK/INJURED/MEDICAL - PERSON,2018-09-12 01:39:00,2018,9,42.25520097,-71.14449084,31.90925319626534,34.94147629130268
6117,ROBBERY - STREET,2018-09-12 01:47:00,2018,9,,,31.942448449553346,34.397011451244296
6118,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",2018-09-12 01:23:00,2018,9,42.27273548,-71.06792411,31.67637492404337,34.57239365298932
6119,DISORDERLY CONDUCT,2018-09-12 01:23:00,2018,9,42.27273548,-71.06792411,30.920776237378984,34.417247674611694
6120,ASSAULT - AGGRAVATED,2018-09-12 01:23:00,2018,9,42.27273548,-71.06792411,31.184433513395312,34.469681200661796
6121,VERBAL DISPUTE,2018-09-12 01:23:00,2018,9,42.27273548,-71.06792411,31.114855450374485,34.95895167972223
6122,BURGLARY - COMMERICAL - NO FORCE,2018-09-12 01:45:40,2018,9,42.34905512,-71.15235302,30.837389160423506,34.83101267186953
6123,ASSAULT SIMPLE - BATTERY,2018-09-12 00:52:00,2018,9,42.35349534,-71.06136198,31.44453039956689,34.368904896722924
6124,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,2018-09-12 00:52:00,2018,9,42.35349534,-71.06136198,31.620362610898564,34.857554825759955
6125,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-09-12 01:04:00,2018,9,,,31.659360024370894,34.86643940612106
6126,TRESPASSING,2018-09-12 01:04:00,2018,9,,,31.003983116665328,34.443720448292616
6127,ASSAULT SIMPLE - BATTERY,2018-09-12 00:41:00,2018,9,42.31634823,-71.05334931,31.345951080929808,34.84955146326837
6128,M/V ACCIDENT - OTHER,2018-09-12 00:44:00,2018,9,42.38043677,-71.02611991,30.865405809252593,34.88285421958946
6129,INVESTIGATE PERSON,2018-09-11 23:35:00,2018,9,42.31615184,-71.09795135,30.999173672003604,34.463705373105235
6130,VERBAL DISPUTE,2018-09-12 00:10:00,2018,9,42.3545498,-71.12746278,31.88295168662531,34.97967585676616
6131,LARCENY THEFT FROM BUILDING,2018-09-11 23:48:00,2018,9,42.34877575,-71.09606805,31.186312579647755,34.445522281842564
6132,HARBOR INCIDENT / VIOLATION,2018-09-11 23:46:00,2018,9,42.37525782,-71.02466343,31.881638055160675,34.344590317586714
6133,VANDALISM,2018-09-11 23:33:00,2018,9,42.33675016,-71.07662788,30.864809103856057,34.509304917055935
6134,THREATS TO DO BODILY HARM,2018-09-11 23:33:00,2018,9,42.33675016,-71.07662788,31.546810460004636,34.5532880552728
6135,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-09-11 22:20:00,2018,9,42.34767067,-71.07620742,31.606286885330007,34.88420602012025
6136,INVESTIGATE PERSON,2018-09-11 22:11:00,2018,9,42.35927419,-71.06815383,31.669734126260167,34.284988007937486
6137,ASSAULT - AGGRAVATED - BATTERY,2018-09-11 23:00:00,2018,9,42.32105956,-71.07313291,30.83923451898776,34.297058882398495
6138,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-11 14:30:00,2018,9,42.26546031,-71.12023924,31.214560166558524,34.800117026218786
6139,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-11 23:25:00,2018,9,,,31.291353306406936,34.706766530542716
6140,SICK/INJURED/MEDICAL - PERSON,2018-09-11 22:31:00,2018,9,42.34322816,-71.06343087,30.632866317086606,34.85267439331578
6141,MISSING PERSON - LOCATED,2018-09-11 18:00:00,2018,9,42.27022081,-71.09054336,31.007946110446465,34.59281295706198
6142,MISSING PERSON,2018-09-11 18:00:00,2018,9,42.27022081,-71.09054336,31.121076579077315,34.934292366504444
6143,LARCENY THEFT FROM BUILDING,2018-09-11 21:50:00,2018,9,42.30854728,-71.05821219,30.88988160849388,34.47990527026082
6144,PROSTITUTION - SOLICITING,2018-09-11 22:58:00,2018,9,42.29131613,-71.07170293,31.334042271634186,34.707169957635735
6145,VANDALISM,2018-09-11 22:17:00,2018,9,42.33827835,-71.02724171,31.412100520746336,34.83322472835073
6146,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",2018-09-11 22:04:00,2018,9,,,31.45890895742386,34.99068580196357
6147,SICK/INJURED/MEDICAL - PERSON,2018-09-11 15:00:00,2018,9,42.25676954,-71.12647642,31.727838667503352,34.40901364636647
6148,VERBAL DISPUTE,2018-09-11 20:56:00,2018,9,42.33511654,-71.10767674,30.687340764504242,34.42535258502109
6149,INVESTIGATE PROPERTY,2018-09-11 21:59:00,2018,9,42.2922879,-71.07177018,31.350599266597413,34.35225726364163
6150,M/V ACCIDENT - OTHER,2018-09-11 20:23:00,2018,9,42.38308489,-71.0728075,31.2387979538525,34.79217375226617
6151,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-11 20:23:00,2018,9,42.38308489,-71.0728075,30.82264943216537,34.806171234979466
6152,LARCENY THEFT FROM BUILDING,2018-09-11 21:37:00,2018,9,42.28045654,-71.12069275,31.003401660520094,34.81308961907246
6153,INVESTIGATE PERSON,2018-09-11 21:34:00,2018,9,42.37663167,-71.05593196,31.570303330861325,34.82169039261728
6154,ASSAULT SIMPLE - BATTERY,2018-09-11 20:50:00,2018,9,42.34285014,-71.06516235,30.69471805913404,34.43100361615316
6155,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-11 21:54:00,2018,9,42.32516088,-71.06896566,30.9883866732335,34.35756819816036
6156,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-09-11 21:32:00,2018,9,42.30952511,-71.08261838,31.805188452712198,34.318591552479006
6157,SICK/INJURED/MEDICAL - PERSON,2018-09-11 20:50:19,2018,9,42.30302842,-71.11398512,31.558899591706773,34.8026863991783
6158,INVESTIGATE PERSON,2018-09-11 20:27:00,2018,9,42.29255618,-71.11974225,30.837368666787174,34.35123184771575
6159,HARBOR INCIDENT / VIOLATION,2018-09-11 20:45:00,2018,9,42.37525782,-71.02466343,31.258174144892127,34.37521279536452
6160,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-11 20:55:00,2018,9,42.34111504,-71.05632465,31.85759253138823,34.57633647675136
6161,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-11 20:22:00,2018,9,42.30209443,-71.06575183,31.3265915137675,34.71366959710568
6162,LARCENY SHOPLIFTING,2018-09-11 17:39:00,2018,9,42.28581121,-71.07115483,31.877315945195,34.84768593678629
6163,"DRUGS - POSS CLASS A - HEROIN, ETC. ",2018-09-11 20:14:00,2018,9,42.34587157,-71.08938851,30.97364368063162,34.53927965336028
6164,SERVICE TO OTHER PD INSIDE OF MA.,2018-09-11 20:14:00,2018,9,42.34587157,-71.08938851,30.656260068021183,34.35925975247499
6165,SICK/INJURED/MEDICAL - PERSON,2018-09-11 19:46:00,2018,9,42.32491307,-71.0767717,31.28648091906449,34.80479806577148
6166,INVESTIGATE PROPERTY,2018-09-11 10:00:00,2018,9,42.34430114,-71.0876183,31.10123627456806,34.51159462798411
6167,ROBBERY - STREET,2018-09-11 20:10:00,2018,9,42.37928285,-71.0353629,31.572852930594834,34.91901229567143
6168,VAL - VIOLATION OF AUTO LAW - OTHER,2018-09-11 19:05:00,2018,9,42.34654105,-71.13514595,31.71885508569446,34.33078059389596
6169,INVESTIGATE PERSON,2018-09-11 00:00:00,2018,9,42.30971857,-71.10429432,31.327554702779082,34.35894402706958
6170,ASSAULT - AGGRAVATED - BATTERY,2018-09-11 20:05:00,2018,9,42.26820198,-71.09367344,31.3319509282528,34.831238120059105
6171,FRAUD - FALSE PRETENSE / SCHEME,2018-09-11 17:00:00,2018,9,42.37693992,-71.05524264,31.04662143363289,34.476196427418216
6172,ASSAULT SIMPLE - BATTERY,2018-09-10 13:30:00,2018,9,42.28716674,-71.07633479,31.55882918032813,34.78381806296492
6173,PROPERTY - LOST,2018-09-11 20:22:00,2018,9,42.31289868,-71.0596399,31.51481067943109,34.57356325099231
6174,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-08 16:00:00,2018,8,42.30848819,-71.10103317,30.87444056382045,34.663909272567814
6175,M/V - LEAVING SCENE - PERSONAL INJURY,2018-09-09 22:20:00,2018,9,42.35083019,-71.05641803,31.278006239487,34.86198074112859
6176,THREATS TO DO BODILY HARM,2018-09-11 17:29:00,2018,9,42.34862382,-71.08277637,30.662356046609133,34.88800557990751
6177,HARBOR INCIDENT / VIOLATION,2018-09-11 19:09:00,2018,9,,,31.396179885333407,34.66649496198845
6178,LARCENY THEFT FROM BUILDING,2018-09-11 16:25:00,2018,9,42.34862382,-71.08277637,30.690944580139266,34.605584771366075
6179,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-11 16:25:00,2018,9,42.34862382,-71.08277637,31.724988542484663,34.35748694562659
6180,VERBAL DISPUTE,2018-09-11 19:12:00,2018,9,42.33294554,-71.04901998,30.67476538247058,34.90380629046181
6181,LARCENY ALL OTHERS,2018-09-08 00:00:00,2018,9,42.35066174,-71.06602232,31.24091166591665,34.89531841870354
6182,INVESTIGATE PERSON,2018-09-11 19:46:00,2018,9,42.28482577,-71.09137369,31.25298589749258,34.92565545255935
6183,VANDALISM,2018-09-04 23:59:00,2018,9,42.33449822,-71.02713033,31.2939248076661,34.466308601101694
6184,PROPERTY - LOST,2018-08-31 22:30:00,2018,8,42.36148163,-71.05719146,31.749784747374818,34.808052239975915
6185,SICK/INJURED/MEDICAL - POLICE,2018-09-11 19:41:00,2018,9,42.24831869,-71.11676234,31.483779379051313,34.60304541147622
6186,FRAUD - FALSE PRETENSE / SCHEME,2018-09-11 19:38:00,2018,9,42.34894667,-71.08574065,31.078538439673387,34.40266177264432
6187,HARASSMENT,2018-05-11 22:00:00,2018,5,42.34423781,-71.0629644,31.423664791596792,34.7442377162265
6188,MISSING PERSON,2018-09-09 18:30:00,2018,9,42.36293611,-71.05253795,31.898185524732035,34.481242110611745
6189,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,2018-09-11 19:31:00,2018,9,42.28709355,-71.14822128,31.94618346820979,34.760647979674296
6190,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,2018-09-11 19:29:00,2018,9,42.28709355,-71.14822128,31.663838047292423,34.62885206848779
6191,FRAUD - FALSE PRETENSE / SCHEME,2018-08-27 00:00:00,2018,8,-1.0,-1.0,31.43657672985979,34.86830887459687
